'Day fraction since midnight on' 	'photometer (mg/L)'	Source pressure (Pa)	air valve control ()	Max calibration pressure (Pa)	source pressure (Pa)	Max calibration pressure ()	Delta P ()	air flow rate(R * T )/ V ()	Fill time (s)	air fill model (Pa)
0.600127298	38.22879791	113249.125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600138872	38.22546005	113249.125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600150441	38.23292923	113249.125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600162026	38.22254944	113241.2031	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600173584	38.2605896	113241.2031	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60018517	38.2634964	113241.2031	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600196722	38.27280045	113241.2031	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600208318	38.26164627	113241.2031	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600219887	38.27164841	113264.3438	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600231461	38.26923752	113264.3438	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600243016	38.30395508	113264.3438	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600254591	38.30131531	113264.3438	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600266176	38.30631256	113264.3438	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600277857	38.30390549	113256.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600289322	38.30910873	113256.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600300898	38.30532837	113256.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600312484	38.35766602	113256.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600324035	38.35530853	113256.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600335724	38.3647728	113250.8125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600347192	38.354599	113250.8125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600358756	38.3692627	113250.8125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600370333	38.3649292	113250.8125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600381901	38.4217453	113250.8125	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600393486	38.42015839	113251.0938	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600405052	38.43973923	113251.0938	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600416741	38.42925262	113251.0938	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600428196	38.44390488	113251.0938	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600439777	38.43790436	113251.0938	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600451454	38.47758865	113253.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600462929	38.47541809	113253.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600474494	38.48374558	113253.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600486062	38.47595215	113253.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600497647	38.47932434	113253.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600509217	38.47451782	113275.4766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600520781	38.5068512	113275.4766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600532369	38.50185394	113275.4766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600543932	38.51200485	113275.4766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600555639	38.51098251	113275.4766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600567098	38.52228546	113268.4766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600578772	38.51204681	113268.4766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600590339	38.56497192	113268.4766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600601911	38.55986404	113268.4766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600613485	38.57550049	113268.4766	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600624958	38.57537079	113281.6563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600636518	38.57716751	113281.6563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600648211	38.57731247	113281.6563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600659793	38.62896347	113281.6563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600671367	38.62581253	113281.6563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600682812	38.63347244	113277.0703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600694381	38.63568115	113277.0703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600706082	38.63473892	113277.0703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600717548	38.6232605	113277.0703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600729122	38.65507126	113277.0703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600740794	38.65504456	113264.9453	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600752374	38.66044998	113264.9453	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600763962	38.65659332	113264.9453	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600775516	38.6716423	113264.9453	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600787108	38.66814041	113264.9453	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600798674	38.7168541	113275.1094	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600810237	38.70318604	113275.1094	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600821808	38.72097778	113275.1094	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600833387	38.72029495	113275.1094	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600844966	38.72463608	113275.1094	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600856537	38.71203232	113278.5703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.6008681	38.75883102	113278.5703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600879673	38.76248932	113278.5703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600891257	38.77545166	113278.5703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600902838	38.77032852	113278.5703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600914399	38.78345108	113292.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600925969	38.78651047	113292.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600937553	38.81735992	113292.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600949124	38.81404495	113292.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600960688	38.81302643	113292.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600972266	38.80863953	113307.5625	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60098384	38.81430435	113307.5625	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.600995417	38.8055191	113307.5625	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601006988	38.85147095	113307.5625	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601018566	38.83839798	113307.5625	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601030139	38.84455872	113291.1484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601041712	38.84108353	113291.1484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601053281	38.8498764	113291.1484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601064851	38.85115814	113291.1484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601076427	38.89905548	113291.1484	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601088013	38.89347458	113311.5703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601099574	38.90277481	113311.5703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601111157	38.89369583	113311.5703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601122728	38.90582275	113311.5703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60113429	38.89786148	113311.5703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601145883	38.942379	113313.8906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601157451	38.93639755	113313.8906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601169025	38.93803787	113313.8906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601180587	38.93085861	113313.8906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601192172	38.94054413	113313.8906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601203736	38.94124985	113301.0703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601215323	38.96391296	113301.0703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601226877	38.96287537	113301.0703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601238459	38.97397995	113301.0703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601250029	38.96359634	113301.0703	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601261604	38.98159409	113318.1406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601273172	38.9849472	113318.1406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601284749	39.02157211	113318.1406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60129634	39.0147171	113318.1406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601307915	39.02410507	113318.1406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601319468	39.01345062	113317.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601331048	39.02251816	113317.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60134262	39.01227188	113317.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601354198	39.05229187	113317.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601365764	39.05308914	113317.5313	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601377346	39.05951309	113295.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601388918	39.05741882	113295.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601400484	39.05297852	113295.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601412053	39.05029678	113295.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601423628	39.07524872	113295.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601435205	39.07086945	113319.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601446787	39.07158279	113319.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601458366	39.07531738	113319.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601469933	39.07194519	113319.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601481502	39.07499695	113319.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601493074	39.09568405	113299.9844	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601504652	39.08940125	113299.9844	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601516225	39.09096909	113299.9844	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601527797	39.09790039	113299.9844	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601539366	39.10039902	113299.9844	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601550937	39.09423828	113321.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601562521	39.12982178	113321.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601574101	39.12603378	113321.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601585656	39.13382339	113321.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601597238	39.12517166	113321.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601608803	39.13840485	113307.9922	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601620394	39.1366539	113307.9922	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601631969	39.16320038	113307.9922	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601643541	39.15283966	113307.9922	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601655114	39.15962219	113307.9922	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60166667	39.1497612	113308.5547	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601678246	39.1537323	113308.5547	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601689843	39.14047623	113308.5547	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601701399	39.17551041	113308.5547	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601712984	39.17726898	113308.5547	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601724556	39.18302155	113322.1172	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601736118	39.174366	113322.1172	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601747713	39.17329025	113322.1172	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601759264	39.17200089	113322.1172	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601770852	39.21115875	113322.1172	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601782416	39.20162201	113322.1172	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601793982	39.21509933	113313.7578	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601805556	39.21970749	113313.7578	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601817148	39.22151566	113313.7578	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601828725	39.22564697	113313.7578	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601840275	39.24783707	113313.7578	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60185186	39.24530792	113326.8359	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601863437	39.25783539	113326.8359	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601875023	39.24790573	113326.8359	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601886572	39.24505234	113326.8359	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60189816	39.23536301	113326.8359	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601909726	39.26833725	113313.3203	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601921298	39.24940491	113313.3203	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601932874	39.26520157	113313.3203	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601944452	39.25620651	113313.3203	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601956033	39.26909637	113313.3203	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601967586	39.26630402	113337.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601979158	39.30124664	113337.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.601990734	39.28783798	113337.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602002316	39.29602051	113337.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602013877	39.28898621	113337.1563	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602025456	39.30547333	113311.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602037021	39.29703903	113311.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602048594	39.32368851	113311.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60206017	39.31826019	113311.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602071763	39.32351685	113311.4375	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602083328	39.32139969	113319.8047	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.6020949	39.32445145	113319.8047	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602106466	39.31588364	113319.8047	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602118036	39.33891296	113319.8047	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602129621	39.34208679	113319.8047	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602141187	39.34751511	113324.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602152784	39.34670639	113324.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602164332	39.34397888	113324.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60217592	39.35611343	113324.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60218748	39.37825012	113324.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602199054	39.37687302	113321.8047	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602210629	39.3806839	113321.8047	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.6022222	39.37555313	113321.8047	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602233775	39.37752533	113321.8047	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602245366	39.38080215	113321.8047	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60225693	39.39369965	113341.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.6022685	39.39409256	113341.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602280065	39.39590836	113341.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602291657	39.39670563	113341.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602303216	39.39970016	113341.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602314789	39.39284134	113335.8281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60232636	39.41584396	113335.8281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602337935	39.41238022	113335.8281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602349522	39.41210175	113335.8281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602361084	39.4113884	113335.8281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602372664	39.42628479	113346.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602384225	39.426548	113346.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602395805	39.42739487	113346.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602407375	39.43442154	113346.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602418948	39.43168259	113346.6406	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602430533	39.43577957	113355.1719	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602442105	39.43880081	113355.1719	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602453683	39.44372177	113355.1719	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60246524	39.4681015	113355.1719	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602476815	39.47892761	113355.1719	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602488388	39.48338699	113353.5469	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602499966	39.48712921	113353.5469	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60251154	39.48249435	113353.5469	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602523115	39.47019577	113353.5469	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602534681	39.48592758	113353.5469	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602546258	39.49694061	113367.9141	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602557826	39.4768486	113367.9141	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602569416	39.48303604	113367.9141	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602581112	39.48128891	113367.9141	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602592562	39.48658752	113367.9141	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602604126	39.50221634	113332.8672	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602615836	39.49432373	113332.8672	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602627285	39.50293732	113332.8672	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602638847	39.51370621	113332.8672	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602650546	39.50817108	113332.8672	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602662	39.50991058	113337.5547	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60267369	39.52923584	113337.5547	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602685143	39.53370667	113337.5547	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602696719	39.56425858	113337.5547	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602708299	39.55474472	113337.5547	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60271986	39.53293991	113355.7891	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602731565	39.53584671	113355.7891	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60274302	39.54597855	113355.7891	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602754698	39.56903076	113355.7891	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602766168	39.57798386	113355.7891	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602777853	39.54381943	113337.8906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602789316	39.5473671	113337.8906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602800889	39.54227066	113337.8906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602812574	39.57139969	113337.8906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602824133	39.56787491	113337.8906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602835591	39.57458878	113336.7734	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60284731	39.55550003	113336.7734	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602858742	39.5696373	113336.7734	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602870314	39.56338501	113336.7734	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602882022	39.58630753	113336.7734	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602893579	39.59113312	113350.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60290516	39.59367371	113350.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602916723	39.59453583	113350.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602928195	39.58157349	113350.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60293987	39.58676529	113350.3281	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602951449	39.60473251	113347.1875	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602963017	39.60586548	113347.1875	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602974619	39.6136055	113347.1875	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602986167	39.61546707	113347.1875	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.602997757	39.62822723	113347.1875	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603009325	39.61287689	113352.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603020904	39.64048004	113352.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603032472	39.65258789	113352.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60304404	39.64054108	113352.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603055606	39.62685394	113352.9688	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603067176	39.6312561	113360.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603078751	39.62770462	113360.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603090327	39.63786697	113360.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603101909	39.6412735	113360.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603113488	39.65616608	113360.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603125045	39.65998077	113367.9141	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603136628	39.65394974	113367.9141	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603148191	39.64644241	113367.9141	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603159769	39.66851807	113367.9141	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603171351	39.66408539	113367.9141	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603182934	39.66001129	113360.7969	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603194495	39.67668915	113360.7969	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60320606	39.67520523	113360.7969	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603217633	39.67004776	113360.7969	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60322921	39.69940186	113360.7969	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603240787	39.69303894	113370.3906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603252357	39.66447449	113370.3906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603263938	39.68529129	113370.3906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603275502	39.6906662	113370.3906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603287093	39.69279861	113370.3906	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603298652	39.69029236	113373.5	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603310234	39.69253159	113373.5	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603321809	39.70734406	113373.5	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603333374	39.69735336	113373.5	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60334495	39.70949554	113373.5	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.60335652	39.71138	113359.0234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603368103	39.7338028	113359.0234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603379677	39.72126389	113359.0234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603391236	39.71443558	113359.0234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603402827	39.71757126	113359.0234	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603414394	39.73189926	113385.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603425974	39.74132538	113385.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603437548	39.76274872	113385.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603449116	39.74900436	113385.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603460697	39.73842239	113385.6328	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603472266	39.73177719	113354.625	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603483834	39.73109818	113354.625	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603495419	39.73582459	113354.625	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603506982	39.74140167	113354.625	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603518544	39.72643662	113354.625	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
0.603530116	39.74087143	113371.3516	NaN	0	0	0	-5000	2147.25	-2.328559786	5000
